S4_GelataTuber_up	S5_GelataTuber_up	S6_GelataTuber_up	S7_GelataTuber_basal	S8_GelataTuber_basal	S9_GelataTuber_basal
GelC02G00570	5.99770048712874	6.22153636390317	5.17901191717221	5.062083966011	4.40275362211997	4.51838974300886
GelC02G00571	4.44005469761511	4.62054864982441	4.35490137076225	2.58518007927466	2.20998474758194	3.45517841730714
GelC02G00572	5.2157878180373	5.07365374457539	5.12989148323073	5.49839467787496	5.68885281651802	5.51848223831958
GelC02G00574	3.05985069909955	2.5951288416001	2.96636526772405	3.21223807120507	3.4693363725332	3.62514636973761
GelC02G00575	-0.711458367901771	-0.000307387759503906	0.491251373812867	3.32104262904831	3.49535151380376	3.04001205739106
GelC02G00578	2.86681246423985	1.68641082380956	2.52022945298578	2.58518007927466	1.77294221313917	2.81753372256837
GelC02G00579	1.98280552878171	2.00912238308737	1.64988741274034	1.93467769886899	1.3848055451204	1.73439923904269
GelC02G00583	5.5345926260606	5.62080496547335	5.39040892306311	5.93061541487099	5.97891530909407	5.91492628144689
GelC02G00584	4.09688334015611	3.79794192003215	3.62292558310874	3.7290992853373	3.89771659859674	3.34823347734206
GelC02G00586	2.12774822176221	2.38835682680265	3.02894610559478	1.93467769886899	1.77294221313917	1.55365709370891
GelC02G00587	4.93959651511181	4.95670437927567	4.70078035304267	5.17510930647708	5.48971724887386	5.63111803947925
GelC02G00588	-0.287057935458965	0.488719004450721	-0.48864846235804	0.869040245617301	1.3848055451204	1.23136789552855
GelC02G00589	5.68859409487412	5.49094339242483	5.98701569217511	6.45409482926228	6.18477755235764	6.11982425834386
GelC02G00590	7.83728652953805	7.92269285057372	6.28821493102558	7.58932160497321	7.80538116211987	7.27753930240586
GelC02G00591	4.52103235263109	4.4579344907986	2.7231101226339	3.66861120330449	4.2275914965157	3.79765228103027
GelC02G00592	4.83790167335809	4.74513614898342	4.76653363167101	4.06257903999084	3.61882378659221	4.00549806393977
GelC02G00593	4.21517023409241	4.75594641334748	4.59098931153597	4.98975858687818	4.86857842196443	4.89599513413036
GelC02G00596	5.18298368855607	4.94730302691413	5.27895511473481	5.33285311687963	5.3470002271658	5.42289824323126
GelC02G00598	6.69173446647179	6.71534344695603	6.71192996807509	6.13817448735309	6.33279528556353	6.42952053484554
GelC02G00599	0.532246441084945	-0.000307387759503906	2.1776097067582	-1.41710787769539	0.48765698008469	0.645502240949765
GelC02G00603	0.726873507595443	1.59304017004492	1.87098402425238	0.718043116594592	0.263794268952551	1.34698400952687
GelC02G00604	5.89510429272934	5.80384032672349	5.53756906750728	5.43322742190225	5.10658619137557	5.24055490723742
GelC02G00605	6.72629694228144	6.81174515901712	6.37207755175384	6.11946529314537	6.10254048654472	6.31349261933865
GelC02G00608	0.898338175420437	1.14406025766093	0.809125610951757	4.23934256931141	4.50872844555565	4.05734631212139
GelC02G00612	5.52153197293763	5.62080496547335	5.78879455766391	5.31980069519582	5.22792142573884	5.13994286709529
GelC02G00615	5.23191434395956	5.15757615991197	5.01863963798931	4.93944539458459	4.75472378181127	4.91485601065915
GelC02G00616	6.5086040384296	6.69301702865227	5.71458310317264	6.26616215864621	6.15652471489781	6.11982425834386
GelC02G00619	5.79554107787314	5.70689075873772	6.34158280302506	6.25934191137774	6.22030811997175	6.38962642862881
GelC02G00622	4.23130362641594	3.66661102992288	4.35490137076225	4.50453999070424	4.30317619922709	4.32042315976518
GelC02G00623	5.6650320432214	5.47794351404054	5.55362213748562	5.49259053173076	5.57147555456674	5.53076135193124
GelC02G00624	1.64021968898736	1.0059859694954	1.56795848319397	1.63084087783025	1.14293639003005	1.34698400952687
GelC02G00625	1.82165771365081	1.77410413993219	2.56315229739409	1.79074319219323	1.14293639003005	1.89499802843983
GelC02G00627	6.46151054164471	6.50075627358707	6.42248366181271	6.34880137206819	6.29256110352267	6.24806707133572
GelC02G00629	5.81708035975828	5.9522150666266	5.97514529914344	6.53255889872987	6.81310383736546	6.68982809309506
GelC02G00631	5.27145921043826	5.4515869710265	5.23980468614783	5.72321527262374	5.6077021884148	5.60812502262155
GelC02G00632	5.58568402905494	5.75078563709302	5.53217810289802	5.96035722354887	5.78162488197874	5.90552712416955
GelC02G00635	4.6345659863412	4.75594641334748	4.97956393088713	5.46321428477606	5.94155675310552	5.75665605036786
GelC02G00638	6.3440156091909	6.30118877763587	6.02972347859932	9.20250212809714	9.35218686038052	8.81185025000384
GelC02G00639	4.73981317480676	4.40397382271821	4.43796473901798	6.86684342904362	6.8812804144784	6.67883576361493
GelC02G00640	8.41037515392703	8.52317963308306	7.45544777844368	7.98724060343769	7.81832071129689	7.53997093029092
GelC02G00641	5.95947152440951	5.8449226066954	5.95916463434606	5.39640055476795	5.41672352701827	5.51848223831958
GelC02G00642	3.54606351882614	3.38956072338005	4.10188176996361	1.79074319219323	2.38717080155202	2.60170802626613
GelC02G00643	7.14352144735122	7.13317755723672	6.51283795697182	6.64932723792407	6.79750578723707	6.78516267950509
GelC02G00645	3.1976043578422	3.33292905843444	3.58176985818336	2.66991145071551	2.68717413761128	2.29120026521242
GelC02G00646	9.07657777253195	9.13686790478758	8.63584565952631	8.91472910371821	8.93580782151041	8.54301640487745
GelC02G00647	5.55396455133851	5.67876240491826	5.37242100823069	4.07816525007689	4.14782680731318	3.79765228103027
GelC02G00649	2.7817329065438	2.27267886224507	2.83241928989015	2.74994128859454	2.68717413761128	2.77687455475981
GelC02G00650	4.39779506244692	4.43120642628755	4.58058125027555	4.58311117873712	5.09812250182261	5.04039860477866
GelC02G00655	1.73378910317516	1.68641082380956	1.93774461534242	0.35834336221588	0.263794268952551	0.645502240949765
GelC02G00656	0.307207125615469	0.68248710714387	0.658925638505795	2.06554592149397	1.3848055451204	-0.0341967672611994
GelC02G00657	7.68600411956302	7.58659069251915	6.960943563506	7.97376283089565	8.29082378023114	8.16093565782513
GelC02G00661	6.70334753617826	6.62093310622302	6.3323072528886	7.04197803647397	7.01317730860123	6.77745437843479
GelC02G00663	0.726873507595443	1.14406025766093	1.28990546658435	-0.121931227096115	1.14293639003005	1.81693218486817
GelC02G00665	5.11504918265911	5.06498662745538	5.10105303594095	5.58276607334712	5.47017331048651	5.37602837500515
GelC02G00666	4.92974360770676	4.67851618302001	5.61610565265399	4.59399430593643	4.86857842196443	4.62531816090426
GelC02G00667	5.91521720284061	6.22153636390317	6.09333579431111	6.12322659234359	6.499527469093	6.52160797528595
GelC02G00672	8.62172741630881	8.55215264051529	8.58988212114815	8.39138558573782	8.42037541323388	8.31175476959612
GelC02G00673	0.532246441084945	-0.325392486188474	1.18388507426881	4.18279407328744	4.37499728242096	3.45517841730714
GelC02G00674	5.7681567246764	5.94750739829156	5.65134249765324	5.36497669756939	5.36121706438222	5.24055490723742
GelC02G00675	5.81172561224674	5.65007470641276	5.48830944980367	5.72321527262374	5.67753561610936	6.16778729021447
GelC02G00676	2.43687986370711	2.49544407746436	2.64534697721691	2.18552397839001	2.89688688624077	2.96959695599098
GelC02G00677	5.77367533666626	5.73448116326563	5.68087529840334	6.71311012247995	6.86889578595139	6.70073730161973
GelC02G00679	0.0404588905328397	0.853284968305806	-0.174726859299332	1.63084087783025	0.48765698008469	2.50544454046067
GelC02G00681	3.76134838440494	3.38956072338005	3.53940552256148	3.51675263967738	4.01025353704985	3.8377380732253
GelC02G00682	2.54409773394761	2.21116483945007	2.99799498690556	2.86223157665096	2.20998474758194	2.81753372256837
GelC02G00683	4.18235189795264	4.08189679115974	3.68253820155788	3.98201747395323	3.57069538374272	3.93333474104646
GelC02G00684	5.18298368855607	5.15757615991197	5.08641471885068	4.75780683822905	5.0374442190035	5.15588573230835
GelC02G00685	4.36891820895028	4.3043955974016	4.37912574273257	4.96482131021463	5.08104469145869	4.63672427678169
GelC02G00686	8.39075755577545	8.35650942379285	8.84705438083924	7.65315259646714	7.62124442906118	7.88061294530455
GelC02G00688	3.62145152976849	3.30375717026433	3.75837341303952	3.60547562191852	3.44284348989397	3.67024483162096
GelC02G00690	5.23191434395956	5.2368839643234	4.81173062300692	5.86023964694446	5.73325419864024	5.74616310416573
GelC02G00691	5.60438627478284	5.63258421693016	4.99532144450336	4.615517320165	5.18060471453523	5.1238218506936
GelC02G00692	6.54455693653682	6.50396613954272	6.51557233460548	6.43606327966355	6.63148228180254	6.61395100848706
GelC02G00693	2.05709634804852	2.3316769432963	1.56795848319397	-0.121931227096115	1.00487290443796	0.815728356503553
GelC02G00694	8.19694792800251	8.20203372625995	7.54114091477611	5.59365179439978	5.84369531302162	5.90552712416955
GelC02G00700	7.79991320289547	7.79486586177874	8.07181506672621	7.21585768606823	7.06621074654839	7.07444330634051
GelC02G00701	3.32334365262971	3.11513386470431	4.07247215645182	4.72847544006087	4.96482104009625	4.04026976715681
GelC02G00702	2.49148459374963	2.27267886224507	2.7968952401904	2.89779999945515	3.71051619120429	2.73503618474788
GelC02G00703	4.41201959356356	4.3043955974016	3.88218897655408	4.6472115102694	4.59547175850378	4.15576680649825
GelC02G00705	6.42690556026924	6.59708422868276	5.52133536091508	7.99136240607981	8.05318057807044	7.53693042790922
GelC02G00706	3.71620677556054	3.85938024418446	3.66293974965237	4.18279407328744	4.2275914965157	3.98779280327742
GelC02G00711	1.98280552878171	2.27267886224507	0.658925638505795	1.8645047051651	1.59188753689257	2.40229573858968
GelC02G00720	1.64021968898736	1.68641082380956	1.06945110274833	1.79074319219323	1.8556053384803	2.17083070843226
GelC02G00721	3.86838444946919	3.91830868949341	4.08725190198261	4.80540500695698	5.48323197590808	5.27745732192764
GelC02G00722	1.31645008674829	-1.34128196846109	3.58176985818336	-2.37359577926673	-1.34191118956225	-0.774059528000517
GelC02G00723	6.76282823624022	6.7097941505369	6.67081882746759	6.45110517809223	6.42704105392743	6.46514564427417
GelC02G00724	1.98280552878171	2.21116483945007	1.87098402425238	2.00159519913029	1.8556053384803	1.89499802843983
GelC02G00725	5.50835200130367	5.47794351404054	5.47150858964493	5.62582464383066	5.63135757906795	5.67049458096955
GelC02G00727	5.75147308770662	5.87498436460778	4.57009755597689	4.26680678074843	4.08067939924974	4.10739567600188
GelC02G00728	7.19172586805365	7.21183926809445	5.73818686471157	5.4867629404117	5.67753561610936	5.61966733709516
GelC02G00729	7.38799314491387	7.37674854414464	7.3196682595028	7.00372207671057	7.20667816273245	7.36586072807877
GelC02G00730	4.81667330089007	4.54776578937786	5.07903948297142	5.15320153789756	5.09812250182261	5.03178470302543
GelC02G00733	5.4266388372974	5.29733353842167	5.03397831440403	4.85148281831601	5.07242937405073	5.27015196642912
GelC02G00734	6.3477203022367	6.40442054050087	6.72380184373159	6.54663234913689	6.64316509247358	6.68434239756468
GelC02G00735	4.11438692334946	4.14904483761186	4.51650496173782	3.98201747395323	4.21198746825225	4.10739567600188
GelC02G00736	4.36891820895028	4.41765437956599	4.93940031521344	5.64164595646786	5.3470002271658	5.38957586096696
GelC02G00737	2.3210494553039	2.5951288416001	2.93402652323347	1.63084087783025	2.07848570152083	2.64753354262847
GelC02G00738	4.16565846070879	3.66661102992288	4.35490137076225	3.76806015201418	3.77565288349579	4.022988671062
GelC02G00739	5.23991050812516	5.33386743214947	5.59557703829624	6.30972478000744	6.34715209716142	6.62544699085613
GelC02G00741	1.82165771365081	2.54614726827768	2.96636526772405	3.18370461573086	3.59496027170316	2.96959695599098
GelC02G00742	0.726873507595443	1.38594601557579	1.38866518756505	0.35834336221588	0.852185117899341	1.34698400952687
GelC02G00743	1.43263585442732	1.0059859694954	1.28990546658435	5.25270622092568	6.2358228928018	6.13598975705553
GelC02G00748	-2.37359577926673	-2.37359577926673	-2.37359577926673	0.718043116594592	1.59188753689257	1.96905560592003
GelC02G00749	4.24725859542745	3.68934662404701	4.2796877296823	4.1239383349782	4.30317619922709	3.79765228103027
GelC02G00750	7.08923135513702	7.11439917326974	7.44687825351806	6.98110120496293	6.80272389774356	6.8745860705346
GelC02G00751	5.10632795278072	5.30471470505674	4.84689564020824	4.70858454898847	4.97410139142501	5.27745732192764
GelC02G00752	1.98280552878171	2.54614726827768	1.28990546658435	0.549374585081523	0.48765698008469	0.967972295995802
GelC02G00756	4.11438692334946	4.1814821119761	3.88218897655408	4.52742891629791	4.81793723458213	4.62531816090426
GelC02G00757	6.07572189937492	6.25621295485281	6.00269246490057	5.73800907934724	5.79739464071395	6.05328762965976
GelC02G00758	4.24725859542745	4.27463495632338	4.24055744902899	4.60479594937826	4.38894220256158	4.27734800737628
GelC02G00762	2.69131980587054	2.77594661462333	2.33450024713102	3.18370461573086	2.97292086014146	3.34823347734206
GelC02G00764	3.57163307449039	3.6200358818715	3.77672532875181	3.58380114195905	3.49535151380376	4.05734631212139
GelC02G00765	2.54409773394761	3.14833380830037	3.20188303219147	3.39757829435561	3.21132020355194	3.10714968331248
GelC02G00766	1.90448046181428	1.59304017004492	2.68475242838856	2.18552397839001	2.59393675375936	2.29120026521242
GelC02G00767	4.30937043665021	3.99331298149725	4.52738393122621	3.89668981253608	4.19621282149162	4.20256860927925
GelC02G00770	4.49454163349087	4.39016229514398	4.69113752555403	3.99849370087345	3.83797530385748	4.13982261972209
GelC02G00772	4.53409750915508	4.4579344907986	4.39108708440987	5.06990079393303	4.94607930250008	4.56689437627557
GelC02G00774	4.4811116042918	4.44463235478551	4.14490175597107	4.48128206102206	3.91709298307212	4.51838974300886
GelC02G00775	4.50784779492159	4.8088150851064	4.3426349250837	4.91361513223444	4.65438590325797	4.5905485529585
GelC02G00777	5.31752524000819	5.06498662745538	5.34193359563894	3.56179606003483	4.33233506981606	4.45537168668479
GelC02G00778	6.00240865953546	6.12059520829456	6.77718832002083	6.27633245371176	6.23967565575022	6.28478025120027
GelC02G00780	4.59770532711772	4.71221067428894	5.15816474959429	4.78655376361774	4.97410139142501	4.55492024394035
GelC02G00785	1.54015811028871	1.27006660432624	1.48109529093491	5.11593269068953	4.9924848998385	6.62258157179117
GelC02G00786	1.98280552878171	1.77410413993219	2.52022945298578	5.51566831295065	5.35412615793328	6.57000632218931
GelC02G00788	4.06122590518429	4.36213612586029	4.60132282323266	5.11593269068953	5.18859938866036	5.40299731318358
GelC02G00789	4.21517023409241	4.25952120507974	4.83818441500035	4.40917025422784	3.99209647853231	4.41619577040992
GelC02G00790	5.16629760259673	5.2368839643234	5.56949854663094	5.10075133467288	5.16448121893673	5.42947134637228
GelC02G00791	2.19510105418711	1.49320586784198	0.301494950282116	0.869040245617301	1.00487290443796	1.64685675980301
GelC02G00792	3.38232903373571	3.08115187708462	3.35629114656245	2.54087209975248	2.38717080155202	2.45479180086102
GelC02G00793	4.16565846070879	3.85938024418446	5.28537812699726	1.3518770816248	1.8556053384803	2.03949649971371
GelC02G00794	7.93410324747012	8.01782788420391	7.59642769700984	7.06953138415762	7.07701818997652	7.17565768891821
GelC02G00796	5.81172561224674	5.95690742328607	5.78879455766391	6.90448706536845	6.69178789663101	6.25917945443578
GelC02G00797	4.77325584309836	4.83963063796469	4.93123165228939	4.13887889542	4.30317619922709	4.64804092147902
GelC02G00798	4.58520614216412	4.78789952663067	4.35490137076225	4.43361021287682	4.66588543838685	4.82796983647016
GelC02G00799	4.46755537945378	4.50994944143028	2.99799498690556	3.32104262904831	3.71051619120429	3.17130141306599
GelC02G00802	1.19008137819003	1.14406025766093	1.28990546658435	1.79074319219323	1.49205888031997	1.55365709370891
GelC02G00803	4.02466478383492	3.95629820550588	3.86513843376717	4.71856427450093	4.57121554449986	4.69244016496616
GelC02G00807	8.36539758563855	8.40881966717881	7.61821694756063	7.46885748225291	7.47038246913349	7.51082411970838
GelC02G00809	6.72344815167639	6.66174289609419	7.07655753081752	6.26956022940906	6.55932610129688	6.74356746579418
GelC02G00810	7.53496385226253	7.60912254258146	7.71892977089178	7.4850253784854	7.25506557319746	7.25551257567503
GelC02G00812	4.32448938464008	4.40397382271821	4.15896132642498	4.63672395495749	5.24335497578822	5.25542933389804
GelC02G00817	6.95237472903789	7.22356924951985	3.86513843376717	5.54960723605632	5.06376229946633	5.05747363380585
GelC02G00818	3.16437932684843	2.73282209472291	2.38322180237648	3.39757829435561	2.5449565390609	2.96959695599098
GelC02G00819	6.20388483002905	6.37667265908543	6.125910697193	6.13071989932483	6.08122730288436	6.06177446999333
GelC02G00822	5.96912415277398	5.91893415895095	5.99487537201871	6.9132034506712	6.82597461405554	6.65659660662146
